Enemy,Segment,File,Offset,Value (Hex),Value (Type),Value,Notes
Sniperwild,Drop Table (30th defeated),xa_ex_2450.mdls,95AE8,00 00 80 3F,Float,1,Chance Drop 3
Sniperwild,Drop Table (30th defeated),xa_ex_2450.mdls,95AEC,0A 00 00 00,Int,10,Drop 3
Black Ballade,Header,xa_ex_2460.mdls,38004,65 78 5F 32 34 36 30 2E 62 64,String,ex_2460.bd,Start of stats header
Black Ballade,Stat Page A,xa_ex_2460.mdls,38014,50 00 00 00,Int,80,HP
Black Ballade,Stat Page A,xa_ex_2460.mdls,38030,14 00 00 00,Int,20,EXP
Black Ballade,Stat Page B,xa_ex_2460.mdls,38080,50 00 00 00,Int,80,HP
Black Ballade,Stat Page B,xa_ex_2460.mdls,3809C,90 01 00 00,Int,400,EXP
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381CC,0A 00 00 00,Int,10,Small Munny
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381D0,00 00 00 00,Int,0,Medium Munny
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381D4,00 00 00 00,Int,0,Large Munny
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381D8,05 00 00 00,Int,5,Small HP
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381DC,00 00 00 00,Int,0,Large HP
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381E0,00 00 00 00,Int,0,Small MP
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381E4,00 00 00 00,Int,0,Large MP
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381E8,00 00 00 00,Float,0,Chance Drop 1
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381EC,00 00 00 00,Int,0,Drop 1
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381F0,00 00 00 00,Float,0,Chance Drop 2
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381F4,00 00 00 00,Int,0,Drop 2
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381F8,CD CC CC 3D,Float,0.1,Chance Drop 3
Black Ballade,Drop Table (Correct choice),xa_ex_2460.mdls,381FC,0E 00 00 00,Int,14,Drop 3
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38200,00 00 00 00,Int,0,Small Munny
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38204,00 00 00 00,Int,0,Medium Munny
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38208,00 00 00 00,Int,0,Large Munny
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,3820C,00 00 00 00,Int,0,Small HP
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38210,00 00 00 00,Int,0,Large HP
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38214,14 00 00 00,Int,20,Small MP
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38218,0A 00 00 00 00,Int,10,Large MP
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,3821C,00 00 00 00,Float,0,Chance Drop 1
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38220,00 00 00 00,Int,0,Drop 1
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38224,00 00 00 00,Float,0,Chance Drop 2
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38228,00 00 00 00,Int,0,Drop 2
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,3822C,00 00 80 3F,Float,1,Chance Drop 3
Black Ballade,Drop Table (Correct choice 4 times),xa_ex_2460.mdls,38230,0E 00 00 00,Int,14,Drop 3
Grand Ghost,Header,xa_ex_2470.mdls,70084,65 78 5F 32 34 37 30 2E 62 64,String,ex_2470.bd,Start of stats header
Grand Ghost,Stat Page Pre Riku Ansem,xa_ex_2470.mdls,70094,2C 01 00 00,Int,300,HP
Grand Ghost,Stat Page Pre Riku Ansem,xa_ex_2470.mdls,700B0,64 00 00 00,Int,100,EXP
Grand Ghost,Stat Page Post Riku Ansem,xa_ex_2470.mdls,70100,2C 01 00 00,Int,300,HP
Grand Ghost,Stat Page Post Riku Ansem,xa_ex_2470.mdls,7011C,90 01 00 00,Int,400,EXP
Grand Ghost,Drop Table,xa_ex_2470.mdls,7047C,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table,xa_ex_2470.mdls,70480,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table,xa_ex_2470.mdls,70484,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table,xa_ex_2470.mdls,70488,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table,xa_ex_2470.mdls,7048C,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table,xa_ex_2470.mdls,70490,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table,xa_ex_2470.mdls,70494,14 00 00 00,Int,20,Large MP
Grand Ghost,Drop Table,xa_ex_2470.mdls,70498,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table,xa_ex_2470.mdls,7049C,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table,xa_ex_2470.mdls,704A0,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table,xa_ex_2470.mdls,704A4,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table,xa_ex_2470.mdls,704A8,00 00 80 3F,Float,1,Chance Drop 3
Grand Ghost,Drop Table,xa_ex_2470.mdls,704AC,0D 00 00 00,Int,13,Drop 3
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704B0,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704B4,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704B8,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704BC,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704C0,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704C4,06 00 00 00,Int,6,Small MP
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704C8,02 00 00 00,Int,2,Large MP
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704CC,CD CC 4C 3E,Float,0.2,Chance Drop 1
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704D0,01 00 00 00,Int,1,Drop 1
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704D4,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704D8,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704DC,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Deflect attack or attack while stunned),xa_ex_2470.mdls,704E0,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704E4,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704E8,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704EC,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704F0,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704F4,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704F8,08 00 00 00,Int,8,Small MP
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,704FC,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,70500,9A 99 99 3E,Float,0.3,Chance Drop 1
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,70504,02 00 00 00,Int,2,Drop 1
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,70508,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,7050C,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,70510,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use Gravity),xa_ex_2470.mdls,70514,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70518,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,7051C,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70520,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70524,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70528,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,7052C,08 00 00 00,Int,8,Small MP
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70530,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70534,CD CC 4C 3E,Float,0.2,Chance Drop 1
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70538,02 00 00 00,Int,2,Drop 1
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,7053C,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70540,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70544,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use Stop),xa_ex_2470.mdls,70548,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,7054C,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70550,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70554,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70558,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,7055C,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70560,04 00 00 00,Int,4,Small MP
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70564,04 00 00 00,Int,4,Large MP
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70568,9A 99 99 3E,Float,0.3,Chance Drop 1
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,7056C,03 00 00 00,Int,3,Drop 1
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70570,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70574,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,70578,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Stun it),xa_ex_2470.mdls,7057C,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70580,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70584,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70588,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,7058C,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70590,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70594,04 00 00 00,Int,4,Small MP
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,70598,04 00 00 00,Int,4,Large MP
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,7059C,CD CC 4C 3E,Float,0.2,Chance Drop 1
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,705A0,01 00 00 00,Int,1,Drop 1
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,705A4,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,705A8,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,705AC,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use combo),xa_ex_2470.mdls,705B0,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705B4,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705B8,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705BC,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705C0,04 00 00 00,Int,4,Small HP
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705C4,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705C8,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705CC,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705D0,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705D4,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705D8,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705DC,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705E0,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use a Potion),xa_ex_2470.mdls,705E4,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705E8,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705EC,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705F0,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705F4,08 00 00 00,Int,8,Small HP
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705F8,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,705FC,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70600,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70604,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70608,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,7060C,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70610,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70614,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use a Hi-Potion),xa_ex_2470.mdls,70618,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,7061C,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70620,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70624,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70628,08 00 00 00,Int,8,Small HP
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,7062C,03 00 00 00,Int,3,Large HP
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70630,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70634,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70638,CD CC 4C 3D,Float,0.05,Chance Drop 1
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,7063C,0D 00 00 00,Int,13,Drop 1
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70640,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70644,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,70648,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use a Mega-Potion),xa_ex_2470.mdls,7064C,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70650,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70654,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70658,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,7065C,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70660,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70664,08 00 00 00,Int,8,Small MP
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70668,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,7066C,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70670,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70674,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70678,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,7067C,00 00 00 00,Float,0,Chance Drop 3
Grand Ghost,Drop Table (Use an Ether),xa_ex_2470.mdls,70680,00 00 00 00,Int,0,Drop 3
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,70684,00 00 00 00,Int,0,Small Munny
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,70688,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,7068C,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,70690,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,70694,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,70698,0C 00 00 00,Int,12,Small MP
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,7069C,03 00 00 00,Int,3,Large MP
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706A0,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706A4,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706A8,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706AC,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706B0,CD CC CC 3D,Float,0.1,Chance Drop 3
Grand Ghost,Drop Table (Use a Mega-Ether),xa_ex_2470.mdls,706B4,0D 00 00 00,Int,13,Drop 3
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706B8,0A 00 00 00,Int,10,Small Munny
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706BC,05 00 00 00,Int,5,Medium Munny
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706C0,00 00 00 00,Int,0,Large Munny
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706C4,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706C8,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706CC,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706D0,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706D4,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706D8,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706DC,00 00 00 00,Float,0,Chance Drop 2
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706E0,00 00 00 00,Int,0,Drop 2
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706E4,33 33 B3 3E,Float,0.35,Chance Drop 3
Grand Ghost,Drop Table (Use an Elixir),xa_ex_2470.mdls,706E8,0D 00 00 00,Int,13,Drop 3
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,706EC,14 00 00 00,Int,20,Small Munny
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,706F0,00 00 00 00,Int,0,Medium Munny
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,706F4,05 00 00 00,Int,5,Large Munny
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,706F8,00 00 00 00,Int,0,Small HP
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,706FC,00 00 00 00,Int,0,Large HP
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70700,00 00 00 00,Int,0,Small MP
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70704,00 00 00 00,Int,0,Large MP
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70708,00 00 00 00,Float,0,Chance Drop 1
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,7070C,00 00 00 00,Int,0,Drop 1
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70710,CD CC 4C 3E,Float,0.2,Chance Drop 2
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70714,0D 00 00 00,Int,13,Drop 2
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,70718,00 00 80 3F,Float,1,Chance Drop 3
Grand Ghost,Drop Table (Use a Megalixir),xa_ex_2470.mdls,7071C,0D 00 00 00,Int,13,Drop 3
Jet Balloon,Header,xa_ex_2480.mdls,EBF84,65 78 5F 32 34 38 30 2E 62 64,String,ex_2480.bd,Start of stats header
Jet Balloon,Stat Page Pre Riku Ansem,xa_ex_2480.mdls,EBF94,F0 00 00 00,Int,240,HP
Jet Balloon,Stat Page Pre Riku Ansem,xa_ex_2480.mdls,EBFB0,64 00 00 00,Int,100,EXP
Jet Balloon,Stat Page Post Riku Ansem,xa_ex_2480.mdls,EC000,F0 00 00 00,Int,240,HP
Jet Balloon,Stat Page Post Riku Ansem,xa_ex_2480.mdls,EC01C,F0 00 00 00,Int,400,EXP
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC06C,28 00 00 00,Int,40,Small Munny
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC070,00 00 00 00,Int,0,Medium Munny
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC074,00 00 00 00,Int,0,Large Munny
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC078,00 00 00 00,Int,0,Small HP
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC07C,00 00 00 00,Int,0,Large HP
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC080,00 00 00 00,Int,0,Small MP
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC084,00 00 00 00,Int,0,Large MP
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC088,00 00 00 00,Float,0,Chance Drop 1
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC08C,00 00 00 00,Int,0,Drop 1
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC090,CD CC 4C 3E,Float,0.2,Chance Drop 2
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC094,0F 00 00 00,Int,15,Drop 2
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC098,00 00 80 3F,Float,1,Chance Drop 3
Jet Balloon,Drop Table,xa_ex_2480.mdls,EC09C,0F 00 00 00,Int,15,Drop 3
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0A0,00 00 00 00,Int,0,Small Munny
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0A4,00 00 00 00,Int,0,Medium Munny
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0A8,05 00 00 00,Int,5,Large Munny
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0AC,00 00 00 00,Int,0,Small HP
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0B0,00 00 00 00,Int,0,Large HP
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0B4,00 00 00 00,Int,0,Small MP
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0B8,00 00 00 00,Int,0,Large MP
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0BC,00 00 00 00,Float,0,Chance Drop 1
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0C0,00 00 00 00,Int,0,Drop 1
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0C4,00 00 00 00,Float,0,Chance Drop 2
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0C8,00 00 00 00,Int,0,Drop 2
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0CC,00 00 00 00,Float,0,Chance Drop 3
Jet Balloon,Drop Table (When player has less than 100 Munny),xa_ex_2480.mdls,EC0D0,00 00 00 00,Int,0,Drop 3
Missle Diver,Header,xa_ex_2490.mdls,57184,65 78 5F 32 34 39 30 2E 62 64,String,ex_2490.bd,Start of stats header
Missle Diver,Stat Page Pre Riku Ansem,xa_ex_2490.mdls,57194,0A 00 00 00,Int,10,HP
